name,row,anio,entidad_universitaria,pa_categoria_t,pa_categoria,pa_nivel,academicos_h,academicos_m,academicos_nb,academicos_t
712-2023-847 PA TTC Titular C de CUCOSTASUR,847,2023,CUCOSTASUR,TTC,Titular,C,2,0,,2
712-2023-848 PA TTC Titular C de CUVALLES,848,2023,CUVALLES,TTC,Titular,C,0,1,,1
712-2023-849 PA TTC Titular C de CUNORTE,849,2023,CUNORTE,TTC,Titular,C,0,0,,0
712-2023-850 PA TTC Titular C de CULAGOS,850,2023,CULAGOS,TTC,Titular,C,0,0,,0
712-2023-851 PA TTC Titular C de CUTONALÁ,851,2023,CUTONALÁ,TTC,Titular,C,0,0,,0
712-2023-852 PA TTC Titular C de CUTLAJOMULCO,852,2023,CUTLAJOMULCO,TTC,Titular,C,0,0,,0
712-2023-853 PA TTC Titular C de SUV,853,2023,SUV,TTC,Titular,C,0,0,,0
712-2023-854 PA TTC Titular C de SEMS,854,2023,SEMS,TTC,Titular,C,7,8,,15
712-2023-855 PA TTC Titular C de AG,855,2023,AG,TTC,Titular,C,0,0,,0
712-2023-856 PA TMT Asistente A de CUCEA,856,2023,CUCEA,TMT,Asistente,A,0,0,,0
712-2023-857 PA TMT Asistente A de CUCEI,857,2023,CUCEI,TMT,Asistente,A,0,0,,0
712-2023-858 PA TMT Asistente A de CUCSH,858,2023,CUCSH,TMT,Asistente,A,0,0,,0
712-2023-859 PA TMT Asistente A de CUCS,859,2023,CUCS,TMT,Asistente,A,0,0,,0
712-2023-860 PA TMT Asistente A de CUAAD,860,2023,CUAAD,TMT,Asistente,A,0,0,,0
712-2023-861 PA TMT Asistente A de CUCBA,861,2023,CUCBA,TMT,Asistente,A,0,0,,0
712-2023-862 PA TMT Asistente A de CUALTOS,862,2023,CUALTOS,TMT,Asistente,A,0,0,,0
712-2023-863 PA TMT Asistente A de CUCIÉNEGA,863,2023,CUCIÉNEGA,TMT,Asistente,A,0,0,,0
712-2023-864 PA TMT Asistente A de CUSUR,864,2023,CUSUR,TMT,Asistente,A,0,0,,0
712-2023-865 PA TMT Asistente A de CUCOSTA,865,2023,CUCOSTA,TMT,Asistente,A,0,0,,0
712-2023-866 PA TMT Asistente A de CUCOSTASUR,866,2023,CUCOSTASUR,TMT,Asistente,A,0,0,,0
712-2023-867 PA TMT Asistente A de CUVALLES,867,2023,CUVALLES,TMT,Asistente,A,0,0,,0
712-2023-868 PA TMT Asistente A de CUNORTE,868,2023,CUNORTE,TMT,Asistente,A,0,0,,0
712-2023-869 PA TMT Asistente A de CULAGOS,869,2023,CULAGOS,TMT,Asistente,A,0,0,,0
712-2023-870 PA TMT Asistente A de CUTONALÁ,870,2023,CUTONALÁ,TMT,Asistente,A,0,0,,0
712-2023-871 PA TMT Asistente A de CUTLAJOMULCO,871,2023,CUTLAJOMULCO,TMT,Asistente,A,0,0,,0
712-2023-872 PA TMT Asistente A de SUV,872,2023,SUV,TMT,Asistente,A,0,0,,0
712-2023-873 PA TMT Asistente A de SEMS,873,2023,SEMS,TMT,Asistente,A,1,2,,3
712-2023-874 PA TMT Asistente A de AG,874,2023,AG,TMT,Asistente,A,0,0,,0
712-2023-875 PA TMT Asistente B de CUCEA,875,2023,CUCEA,TMT,Asistente,B,0,0,,0
712-2023-876 PA TMT Asistente B de CUCEI,876,2023,CUCEI,TMT,Asistente,B,0,0,,0
712-2023-877 PA TMT Asistente B de CUCSH,877,2023,CUCSH,TMT,Asistente,B,0,0,,0
712-2023-878 PA TMT Asistente B de CUCS,878,2023,CUCS,TMT,Asistente,B,1,0,,1
712-2023-879 PA TMT Asistente B de CUAAD,879,2023,CUAAD,TMT,Asistente,B,0,1,,1
712-2023-880 PA TMT Asistente B de CUCBA,880,2023,CUCBA,TMT,Asistente,B,0,0,,0
712-2023-881 PA TMT Asistente B de CUALTOS,881,2023,CUALTOS,TMT,Asistente,B,0,0,,0
712-2023-882 PA TMT Asistente B de CUCIÉNEGA,882,2023,CUCIÉNEGA,TMT,Asistente,B,0,0,,0
712-2023-883 PA TMT Asistente B de CUSUR,883,2023,CUSUR,TMT,Asistente,B,0,0,,0
712-2023-884 PA TMT Asistente B de CUCOSTA,884,2023,CUCOSTA,TMT,Asistente,B,0,0,,0
712-2023-885 PA TMT Asistente B de CUCOSTASUR,885,2023,CUCOSTASUR,TMT,Asistente,B,0,0,,0
712-2023-886 PA TMT Asistente B de CUVALLES,886,2023,CUVALLES,TMT,Asistente,B,0,0,,0
712-2023-887 PA TMT Asistente B de CUNORTE,887,2023,CUNORTE,TMT,Asistente,B,0,0,,0
712-2023-888 PA TMT Asistente B de CULAGOS,888,2023,CULAGOS,TMT,Asistente,B,0,0,,0
712-2023-889 PA TMT Asistente B de CUTONALÁ,889,2023,CUTONALÁ,TMT,Asistente,B,0,1,,1
712-2023-890 PA TMT Asistente B de CUTLAJOMULCO,890,2023,CUTLAJOMULCO,TMT,Asistente,B,0,0,,0
712-2023-891 PA TMT Asistente B de SUV,891,2023,SUV,TMT,Asistente,B,0,0,,0
712-2023-892 PA TMT Asistente B de SEMS,892,2023,SEMS,TMT,Asistente,B,15,14,,29
712-2023-893 PA TMT Asistente B de AG,893,2023,AG,TMT,Asistente,B,0,1,,1
712-2023-894 PA TMT Asistente C de CUCEA,894,2023,CUCEA,TMT,Asistente,C,0,0,,0
712-2023-895 PA TMT Asistente C de CUCEI,895,2023,CUCEI,TMT,Asistente,C,0,2,,2
712-2023-896 PA TMT Asistente C de CUCSH,896,2023,CUCSH,TMT,Asistente,C,0,0,,0
712-2023-897 PA TMT Asistente C de CUCS,897,2023,CUCS,TMT,Asistente,C,1,1,,2
712-2023-898 PA TMT Asistente C de CUAAD,898,2023,CUAAD,TMT,Asistente,C,0,0,,0
712-2023-899 PA TMT Asistente C de CUCBA,899,2023,CUCBA,TMT,Asistente,C,0,0,,0
712-2023-900 PA TMT Asistente C de CUALTOS,900,2023,CUALTOS,TMT,Asistente,C,0,0,,0
712-2023-901 PA TMT Asistente C de CUCIÉNEGA,901,2023,CUCIÉNEGA,TMT,Asistente,C,0,0,,0
712-2023-902 PA TMT Asistente C de CUSUR,902,2023,CUSUR,TMT,Asistente,C,0,0,,0
712-2023-903 PA TMT Asistente C de CUCOSTA,903,2023,CUCOSTA,TMT,Asistente,C,0,0,,0
712-2023-904 PA TMT Asistente C de CUCOSTASUR,904,2023,CUCOSTASUR,TMT,Asistente,C,0,0,,0
712-2023-905 PA TMT Asistente C de CUVALLES,905,2023,CUVALLES,TMT,Asistente,C,0,0,,0
712-2023-906 PA TMT Asistente C de CUNORTE,906,2023,CUNORTE,TMT,Asistente,C,0,0,,0
712-2023-907 PA TMT Asistente C de CULAGOS,907,2023,CULAGOS,TMT,Asistente,C,1,0,,1
712-2023-908 PA TMT Asistente C de CUTONALÁ,908,2023,CUTONALÁ,TMT,Asistente,C,0,0,,0
712-2023-909 PA TMT Asistente C de CUTLAJOMULCO,909,2023,CUTLAJOMULCO,TMT,Asistente,C,0,0,,0
712-2023-910 PA TMT Asistente C de SUV,910,2023,SUV,TMT,Asistente,C,0,0,,0
712-2023-911 PA TMT Asistente C de SEMS,911,2023,SEMS,TMT,Asistente,C,20,19,,39
712-2023-912 PA TMT Asistente C de AG,912,2023,AG,TMT,Asistente,C,1,0,,1
712-2023-913 PA TMT Asociado A de CUCEA,913,2023,CUCEA,TMT,Asociado,A,0,0,,0
712-2023-914 PA TMT Asociado A de CUCEI,914,2023,CUCEI,TMT,Asociado,A,2,1,,3
712-2023-915 PA TMT Asociado A de CUCSH,915,2023,CUCSH,TMT,Asociado,A,0,0,,0
712-2023-916 PA TMT Asociado A de CUCS,916,2023,CUCS,TMT,Asociado,A,3,2,,5
712-2023-917 PA TMT Asociado A de CUAAD,917,2023,CUAAD,TMT,Asociado,A,1,0,,1
712-2023-918 PA TMT Asociado A de CUCBA,918,2023,CUCBA,TMT,Asociado,A,0,0,,0
712-2023-919 PA TMT Asociado A de CUALTOS,919,2023,CUALTOS,TMT,Asociado,A,0,0,,0
712-2023-920 PA TMT Asociado A de CUCIÉNEGA,920,2023,CUCIÉNEGA,TMT,Asociado,A,0,1,,1
712-2023-921 PA TMT Asociado A de CUSUR,921,2023,CUSUR,TMT,Asociado,A,0,0,,0
712-2023-922 PA TMT Asociado A de CUCOSTA,922,2023,CUCOSTA,TMT,Asociado,A,0,0,,0
712-2023-923 PA TMT Asociado A de CUCOSTASUR,923,2023,CUCOSTASUR,TMT,Asociado,A,0,0,,0
712-2023-924 PA TMT Asociado A de CUVALLES,924,2023,CUVALLES,TMT,Asociado,A,0,0,,0
712-2023-925 PA TMT Asociado A de CUNORTE,925,2023,CUNORTE,TMT,Asociado,A,0,0,,0
712-2023-926 PA TMT Asociado A de CULAGOS,926,2023,CULAGOS,TMT,Asociado,A,0,0,,0
712-2023-927 PA TMT Asociado A de CUTONALÁ,927,2023,CUTONALÁ,TMT,Asociado,A,0,0,,0
712-2023-928 PA TMT Asociado A de CUTLAJOMULCO,928,2023,CUTLAJOMULCO,TMT,Asociado,A,0,0,,0
712-2023-929 PA TMT Asociado A de SUV,929,2023,SUV,TMT,Asociado,A,0,0,,0
712-2023-930 PA TMT Asociado A de SEMS,930,2023,SEMS,TMT,Asociado,A,138,171,,309
712-2023-931 PA TMT Asociado A de AG,931,2023,AG,TMT,Asociado,A,0,1,,1
712-2023-932 PA TMT Asociado B de CUCEA,932,2023,CUCEA,TMT,Asociado,B,0,0,,0
712-2023-933 PA TMT Asociado B de CUCEI,933,2023,CUCEI,TMT,Asociado,B,0,1,,1
712-2023-934 PA TMT Asociado B de CUCSH,934,2023,CUCSH,TMT,Asociado,B,0,0,,0
712-2023-935 PA TMT Asociado B de CUCS,935,2023,CUCS,TMT,Asociado,B,1,5,,6
712-2023-936 PA TMT Asociado B de CUAAD,936,2023,CUAAD,TMT,Asociado,B,0,0,,0
712-2023-937 PA TMT Asociado B de CUCBA,937,2023,CUCBA,TMT,Asociado,B,4,0,,4
712-2023-938 PA TMT Asociado B de CUALTOS,938,2023,CUALTOS,TMT,Asociado,B,0,0,,0
712-2023-939 PA TMT Asociado B de CUCIÉNEGA,939,2023,CUCIÉNEGA,TMT,Asociado,B,0,0,,0
712-2023-940 PA TMT Asociado B de CUSUR,940,2023,CUSUR,TMT,Asociado,B,0,0,,0
712-2023-941 PA TMT Asociado B de CUCOSTA,941,2023,CUCOSTA,TMT,Asociado,B,0,0,,0
712-2023-942 PA TMT Asociado B de CUCOSTASUR,942,2023,CUCOSTASUR,TMT,Asociado,B,0,0,,0
712-2023-943 PA TMT Asociado B de CUVALLES,943,2023,CUVALLES,TMT,Asociado,B,0,0,,0
712-2023-944 PA TMT Asociado B de CUNORTE,944,2023,CUNORTE,TMT,Asociado,B,0,0,,0
712-2023-945 PA TMT Asociado B de CULAGOS,945,2023,CULAGOS,TMT,Asociado,B,0,0,,0
712-2023-946 PA TMT Asociado B de CUTONALÁ,946,2023,CUTONALÁ,TMT,Asociado,B,0,0,,0
712-2023-947 PA TMT Asociado B de CUTLAJOMULCO,947,2023,CUTLAJOMULCO,TMT,Asociado,B,0,0,,0
712-2023-948 PA TMT Asociado B de SUV,948,2023,SUV,TMT,Asociado,B,0,0,,0
712-2023-949 PA TMT Asociado B de SEMS,949,2023,SEMS,TMT,Asociado,B,16,10,,26
712-2023-950 PA TMT Asociado B de AG,950,2023,AG,TMT,Asociado,B,0,0,,0
712-2023-951 PA TMT Asociado C de CUCEA,951,2023,CUCEA,TMT,Asociado,C,0,0,,0
712-2023-952 PA TMT Asociado C de CUCEI,952,2023,CUCEI,TMT,Asociado,C,0,0,,0
712-2023-953 PA TMT Asociado C de CUCSH,953,2023,CUCSH,TMT,Asociado,C,0,0,,0
712-2023-954 PA TMT Asociado C de CUCS,954,2023,CUCS,TMT,Asociado,C,3,3,,6
712-2023-955 PA TMT Asociado C de CUAAD,955,2023,CUAAD,TMT,Asociado,C,1,0,,1
712-2023-956 PA TMT Asociado C de CUCBA,956,2023,CUCBA,TMT,Asociado,C,0,0,,0
712-2023-957 PA TMT Asociado C de CUALTOS,957,2023,CUALTOS,TMT,Asociado,C,0,0,,0
712-2023-958 PA TMT Asociado C de CUCIÉNEGA,958,2023,CUCIÉNEGA,TMT,Asociado,C,0,0,,0
712-2023-959 PA TMT Asociado C de CUSUR,959,2023,CUSUR,TMT,Asociado,C,0,0,,0
712-2023-960 PA TMT Asociado C de CUCOSTA,960,2023,CUCOSTA,TMT,Asociado,C,0,0,,0
712-2023-961 PA TMT Asociado C de CUCOSTASUR,961,2023,CUCOSTASUR,TMT,Asociado,C,0,0,,0
712-2023-962 PA TMT Asociado C de CUVALLES,962,2023,CUVALLES,TMT,Asociado,C,0,0,,0
712-2023-963 PA TMT Asociado C de CUNORTE,963,2023,CUNORTE,TMT,Asociado,C,0,0,,0
712-2023-964 PA TMT Asociado C de CULAGOS,964,2023,CULAGOS,TMT,Asociado,C,0,0,,0
712-2023-965 PA TMT Asociado C de CUTONALÁ,965,2023,CUTONALÁ,TMT,Asociado,C,1,0,,1
712-2023-966 PA TMT Asociado C de CUTLAJOMULCO,966,2023,CUTLAJOMULCO,TMT,Asociado,C,0,0,,0
712-2023-967 PA TMT Asociado C de SUV,967,2023,SUV,TMT,Asociado,C,0,0,,0
712-2023-968 PA TMT Asociado C de SEMS,968,2023,SEMS,TMT,Asociado,C,8,0,,8
712-2023-969 PA TMT Asociado C de AG,969,2023,AG,TMT,Asociado,C,1,0,,1
712-2023-970 PA TMT Titular A de CUCEA,970,2023,CUCEA,TMT,Titular,A,0,0,,0
712-2023-971 PA TMT Titular A de CUCEI,971,2023,CUCEI,TMT,Titular,A,0,1,,1
712-2023-972 PA TMT Titular A de CUCSH,972,2023,CUCSH,TMT,Titular,A,0,0,,0
712-2023-973 PA TMT Titular A de CUCS,973,2023,CUCS,TMT,Titular,A,3,4,,7
712-2023-974 PA TMT Titular A de CUAAD,974,2023,CUAAD,TMT,Titular,A,0,0,,0
712-2023-975 PA TMT Titular A de CUCBA,975,2023,CUCBA,TMT,Titular,A,0,0,,0
712-2023-976 PA TMT Titular A de CUALTOS,976,2023,CUALTOS,TMT,Titular,A,0,0,,0
712-2023-977 PA TMT Titular A de CUCIÉNEGA,977,2023,CUCIÉNEGA,TMT,Titular,A,0,0,,0
712-2023-978 PA TMT Titular A de CUSUR,978,2023,CUSUR,TMT,Titular,A,0,0,,0
712-2023-979 PA TMT Titular A de CUCOSTA,979,2023,CUCOSTA,TMT,Titular,A,0,0,,0
712-2023-980 PA TMT Titular A de CUCOSTASUR,980,2023,CUCOSTASUR,TMT,Titular,A,0,0,,0
712-2023-981 PA TMT Titular A de CUVALLES,981,2023,CUVALLES,TMT,Titular,A,0,0,,0
712-2023-982 PA TMT Titular A de CUNORTE,982,2023,CUNORTE,TMT,Titular,A,0,0,,0
712-2023-983 PA TMT Titular A de CULAGOS,983,2023,CULAGOS,TMT,Titular,A,0,0,,0
712-2023-984 PA TMT Titular A de CUTONALÁ,984,2023,CUTONALÁ,TMT,Titular,A,0,0,,0
712-2023-985 PA TMT Titular A de CUTLAJOMULCO,985,2023,CUTLAJOMULCO,TMT,Titular,A,0,0,,0
712-2023-986 PA TMT Titular A de SUV,986,2023,SUV,TMT,Titular,A,0,0,,0
712-2023-987 PA TMT Titular A de SEMS,987,2023,SEMS,TMT,Titular,A,4,3,,7
712-2023-988 PA TMT Titular A de AG,988,2023,AG,TMT,Titular,A,0,0,,0
712-2023-989 PA TMT Titular B de CUCEA,989,2023,CUCEA,TMT,Titular,B,0,0,,0
712-2023-990 PA TMT Titular B de CUCEI,990,2023,CUCEI,TMT,Titular,B,0,0,,0
712-2023-991 PA TMT Titular B de CUCSH,991,2023,CUCSH,TMT,Titular,B,0,0,,0
712-2023-992 PA TMT Titular B de CUCS,992,2023,CUCS,TMT,Titular,B,1,1,,2
712-2023-993 PA TMT Titular B de CUAAD,993,2023,CUAAD,TMT,Titular,B,0,0,,0
712-2023-994 PA TMT Titular B de CUCBA,994,2023,CUCBA,TMT,Titular,B,0,0,,0
712-2023-995 PA TMT Titular B de CUALTOS,995,2023,CUALTOS,TMT,Titular,B,0,0,,0
712-2023-996 PA TMT Titular B de CUCIÉNEGA,996,2023,CUCIÉNEGA,TMT,Titular,B,0,0,,0
712-2023-997 PA TMT Titular B de CUSUR,997,2023,CUSUR,TMT,Titular,B,0,0,,0
712-2023-998 PA TMT Titular B de CUCOSTA,998,2023,CUCOSTA,TMT,Titular,B,0,0,,0
712-2023-999 PA TMT Titular B de CUCOSTASUR,999,2023,CUCOSTASUR,TMT,Titular,B,0,0,,0
712-2023-1000 PA TMT Titular B de CUVALLES,1000,2023,CUVALLES,TMT,Titular,B,0,0,,0
712-2023-1001 PA TMT Titular B de CUNORTE,1001,2023,CUNORTE,TMT,Titular,B,0,0,,0
712-2023-1002 PA TMT Titular B de CULAGOS,1002,2023,CULAGOS,TMT,Titular,B,0,0,,0
712-2023-1003 PA TMT Titular B de CUTONALÁ,1003,2023,CUTONALÁ,TMT,Titular,B,0,0,,0
712-2023-1004 PA TMT Titular B de CUTLAJOMULCO,1004,2023,CUTLAJOMULCO,TMT,Titular,B,0,0,,0
712-2023-1005 PA TMT Titular B de SUV,1005,2023,SUV,TMT,Titular,B,0,0,,0
712-2023-1006 PA TMT Titular B de SEMS,1006,2023,SEMS,TMT,Titular,B,0,0,,0
712-2023-1007 PA TMT Titular B de AG,1007,2023,AG,TMT,Titular,B,0,0,,0
712-2023-1008 PA TMT Titular C de CUCEA,1008,2023,CUCEA,TMT,Titular,C,0,0,,0
712-2023-1009 PA TMT Titular C de CUCEI,1009,2023,CUCEI,TMT,Titular,C,0,0,,0
712-2023-1010 PA TMT Titular C de CUCSH,1010,2023,CUCSH,TMT,Titular,C,0,0,,0
712-2023-1011 PA TMT Titular C de CUCS,1011,2023,CUCS,TMT,Titular,C,1,2,,3
712-2023-1012 PA TMT Titular C de CUAAD,1012,2023,CUAAD,TMT,Titular,C,0,0,,0
712-2023-1013 PA TMT Titular C de CUCBA,1013,2023,CUCBA,TMT,Titular,C,0,0,,0
712-2023-1014 PA TMT Titular C de CUALTOS,1014,2023,CUALTOS,TMT,Titular,C,0,0,,0
712-2023-1015 PA TMT Titular C de CUCIÉNEGA,1015,2023,CUCIÉNEGA,TMT,Titular,C,0,0,,0
712-2023-1016 PA TMT Titular C de CUSUR,1016,2023,CUSUR,TMT,Titular,C,0,0,,0
712-2023-1017 PA TMT Titular C de CUCOSTA,1017,2023,CUCOSTA,TMT,Titular,C,0,0,,0
712-2023-1018 PA TMT Titular C de CUCOSTASUR,1018,2023,CUCOSTASUR,TMT,Titular,C,0,0,,0
712-2023-1019 PA TMT Titular C de CUVALLES,1019,2023,CUVALLES,TMT,Titular,C,0,0,,0
712-2023-1020 PA TMT Titular C de CUNORTE,1020,2023,CUNORTE,TMT,Titular,C,0,0,,0
712-2023-1021 PA TMT Titular C de CULAGOS,1021,2023,CULAGOS,TMT,Titular,C,0,0,,0
712-2023-1022 PA TMT Titular C de CUTONALÁ,1022,2023,CUTONALÁ,TMT,Titular,C,0,0,,0
712-2023-1023 PA TMT Titular C de CUTLAJOMULCO,1023,2023,CUTLAJOMULCO,TMT,Titular,C,0,0,,0
712-2023-1024 PA TMT Titular C de SUV,1024,2023,SUV,TMT,Titular,C,0,0,,0
712-2023-1025 PA TMT Titular C de SEMS,1025,2023,SEMS,TMT,Titular,C,0,1,,1
712-2023-1026 PA TMT Titular C de AG,1026,2023,AG,TMT,Titular,C,0,0,,0
712-2023-1027 PA PA  A de CUCEA,1027,2023,CUCEA,PA,,A,86,61,,147
712-2023-1028 PA PA  A de CUCEI,1028,2023,CUCEI,PA,,A,77,40,,117
712-2023-1029 PA PA  A de CUCSH,1029,2023,CUCSH,PA,,A,86,31,,117
712-2023-1030 PA PA  A de CUCS,1030,2023,CUCS,PA,,A,178,146,,324
712-2023-1031 PA PA  A de CUAAD,1031,2023,CUAAD,PA,,A,92,43,,135
712-2023-1032 PA PA  A de CUCBA,1032,2023,CUCBA,PA,,A,41,20,,61
712-2023-1033 PA PA  A de CUALTOS,1033,2023,CUALTOS,PA,,A,34,34,,68
712-2023-1034 PA PA  A de CUCIÉNEGA,1034,2023,CUCIÉNEGA,PA,,A,44,35,,79
712-2023-1035 PA PA  A de CUSUR,1035,2023,CUSUR,PA,,A,47,41,,88
712-2023-1036 PA PA  A de CUCOSTA,1036,2023,CUCOSTA,PA,,A,68,52,,120
712-2023-1037 PA PA  A de CUCOSTASUR,1037,2023,CUCOSTASUR,PA,,A,36,28,,64
712-2023-1038 PA PA  A de CUVALLES,1038,2023,CUVALLES,PA,,A,20,31,,51
712-2023-1039 PA PA  A de CUNORTE,1039,2023,CUNORTE,PA,,A,65,73,,138
712-2023-1040 PA PA  A de CULAGOS,1040,2023,CULAGOS,PA,,A,18,8,,26
712-2023-1041 PA PA  A de CUTONALÁ,1041,2023,CUTONALÁ,PA,,A,88,69,,157
712-2023-1042 PA PA  A de CUTLAJOMULCO,1042,2023,CUTLAJOMULCO,PA,,A,19,20,,39
712-2023-1043 PA PA  A de SUV,1043,2023,SUV,PA,,A,16,34,,50
712-2023-1044 PA PA  A de SEMS,1044,2023,SEMS,PA,,A,307,182,,489
712-2023-1045 PA PA  A de AG,1045,2023,AG,PA,,A,0,1,,1
712-2023-1046 PA PA  B de CUCEA,1046,2023,CUCEA,PA,,B,258,183,,441
712-2023-1047 PA PA  B de CUCEI,1047,2023,CUCEI,PA,,B,252,130,,382
712-2023-1048 PA PA  B de CUCSH,1048,2023,CUCSH,PA,,B,145,114,,259
712-2023-1049 PA PA  B de CUCS,1049,2023,CUCS,PA,,B,450,345,,795
712-2023-1050 PA PA  B de CUAAD,1050,2023,CUAAD,PA,,B,156,114,,270
712-2023-1051 PA PA  B de CUCBA,1051,2023,CUCBA,PA,,B,50,45,,95
712-2023-1052 PA PA  B de CUALTOS,1052,2023,CUALTOS,PA,,B,118,55,,173
712-2023-1053 PA PA  B de CUCIÉNEGA,1053,2023,CUCIÉNEGA,PA,,B,104,85,,189
712-2023-1054 PA PA  B de CUSUR,1054,2023,CUSUR,PA,,B,172,122,,294
712-2023-1055 PA PA  B de CUCOSTA,1055,2023,CUCOSTA,PA,,B,134,105,,239
712-2023-1056 PA PA  B de CUCOSTASUR,1056,2023,CUCOSTASUR,PA,,B,81,55,,136
712-2023-1057 PA PA  B de CUVALLES,1057,2023,CUVALLES,PA,,B,63,58,,121
712-2023-1058 PA PA  B de CUNORTE,1058,2023,CUNORTE,PA,,B,56,90,,146
712-2023-1059 PA PA  B de CULAGOS,1059,2023,CULAGOS,PA,,B,59,48,,107
712-2023-1060 PA PA  B de CUTONALÁ,1060,2023,CUTONALÁ,PA,,B,114,77,,191
712-2023-1061 PA PA  B de CUTLAJOMULCO,1061,2023,CUTLAJOMULCO,PA,,B,32,27,,59
712-2023-1062 PA PA  B de SUV,1062,2023,SUV,PA,,B,85,163,,248
712-2023-1063 PA PA  B de SEMS,1063,2023,SEMS,PA,,B,2206,2185,,4391
712-2023-1064 PA PA  B de AG,1064,2023,AG,PA,,B,0,0,,0
