name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
170 2020-2021 14MMS0738P BGC Escolarizada,170,2020-2021,14MMS0738P,BGC,Escolarizada,28,42,,70,0,0,,0,5,2,,7
171 2020-2021 14MMS0739O BGC Escolarizada,171,2020-2021,14MMS0739O,BGC,Escolarizada,112,100,,212,1,1,,2,2,0,,2
172 2020-2021 14MMS0740D BGC Escolarizada,172,2020-2021,14MMS0740D,BGC,Escolarizada,37,48,,85,0,0,,0,0,0,,0
173 2020-2021 14MMS0741C BGC Escolarizada,173,2020-2021,14MMS0741C,BGC,Escolarizada,50,75,,125,0,0,,0,0,0,,0
174 2020-2021 14MMS0742B BGC Escolarizada,174,2020-2021,14MMS0742B,BGC,Escolarizada,44,45,,89,0,0,,0,0,0,,0
175 2020-2021 14MMS0743A BGC Escolarizada,175,2020-2021,14MMS0743A,BGC,Escolarizada,55,41,,96,0,0,,0,0,0,,0
176 2020-2021 14MMS0744Z BGC Escolarizada,176,2020-2021,14MMS0744Z,BGC,Escolarizada,420,396,,816,6,7,,13,0,0,,0
177 2020-2021 14MMS0745Z BGC Escolarizada,177,2020-2021,14MMS0745Z,BGC,Escolarizada,38,47,,85,0,0,,0,0,0,,0
178 2020-2021 14MMS0746Y BGC Escolarizada,178,2020-2021,14MMS0746Y,BGC,Escolarizada,109,138,,247,1,0,,1,0,0,,0
179 2020-2021 14MMS0747X BGC Escolarizada,179,2020-2021,14MMS0747X,BGC,Escolarizada,155,176,,331,0,0,,0,0,0,,0
180 2020-2021 14MMS0748W 3081100003 Escolarizada,180,2020-2021,14MMS0748W,3081100003,Escolarizada,89,44,,133,3,0,,3,0,0,,0
181 2020-2021 14MMS0748W BGC Escolarizada,181,2020-2021,14MMS0748W,BGC,Escolarizada,97,146,,243,1,0,,1,0,0,,0
182 2020-2021 14MMS0749V BGAI Escolarizada,182,2020-2021,14MMS0749V,BGAI,Escolarizada,75,142,,217,8,2,,10,0,1,,1
183 2020-2021 14MMS0750K BGC Escolarizada,183,2020-2021,14MMS0750K,BGC,Escolarizada,113,153,,266,5,15,,20,0,0,,0
184 2020-2021 14MMS0751J 3021600008 Escolarizada,184,2020-2021,14MMS0751J,3021600008,Escolarizada,17,112,,129,0,0,,0,17,107,,124
185 2020-2021 14MMS0751J 3081100019 Escolarizada,185,2020-2021,14MMS0751J,3081100019,Escolarizada,123,19,,142,0,0,,0,114,19,,133
186 2020-2021 14MMS0751J BGC Escolarizada,186,2020-2021,14MMS0751J,BGC,Escolarizada,0,0,,0,0,0,,0,0,0,,0
187 2020-2021 14MMS0752I 3061300004 Escolarizada,187,2020-2021,14MMS0752I,3061300004,Escolarizada,348,229,,577,9,5,,14,1,0,,1
188 2020-2021 14MMS0752I 3073200001 Escolarizada,188,2020-2021,14MMS0752I,3073200001,Escolarizada,263,321,,584,3,6,,9,0,0,,0
189 2020-2021 14MMS0752I BGC Escolarizada,189,2020-2021,14MMS0752I,BGC,Escolarizada,570,1071,,1641,9,26,,35,2,1,,3
190 2020-2021 14MMS0753H BGC Escolarizada,190,2020-2021,14MMS0753H,BGC,Escolarizada,1118,1451,,2569,18,25,,43,0,0,,0
191 2020-2021 14MMS0754G BGC Escolarizada,191,2020-2021,14MMS0754G,BGC,Escolarizada,93,122,,215,6,14,,20,0,0,,0
192 2020-2021 14MMS0755F BGC Escolarizada,192,2020-2021,14MMS0755F,BGC,Escolarizada,85,98,,183,2,0,,2,0,0,,0
193 2020-2021 14MMS0756E BGC Escolarizada,193,2020-2021,14MMS0756E,BGC,Escolarizada,1092,1455,,2547,15,16,,31,6,2,,8
194 2020-2021 14MMS0757D BGC Escolarizada,194,2020-2021,14MMS0757D,BGC,Escolarizada,1179,1474,,2653,14,22,,36,3,2,,5
195 2020-2021 14MMS0758C BGC Escolarizada,195,2020-2021,14MMS0758C,BGC,Escolarizada,103,87,,190,3,2,,5,0,0,,0
196 2020-2021 14MMS0759B BGC Escolarizada,196,2020-2021,14MMS0759B,BGC,Escolarizada,1401,1760,,3161,18,23,,41,0,3,,3
197 2020-2021 14MMS0760R BGC Escolarizada,197,2020-2021,14MMS0760R,BGC,Escolarizada,39,45,,84,0,0,,0,0,0,,0
198 2020-2021 14MMS0761Q BGC Escolarizada,198,2020-2021,14MMS0761Q,BGC,Escolarizada,139,146,,285,0,0,,0,0,0,,0
199 2020-2021 14MMS0762P BGC Escolarizada,199,2020-2021,14MMS0762P,BGC,Escolarizada,119,135,,254,1,0,,1,0,0,,0
200 2020-2021 14MMS0763O BGC Escolarizada,200,2020-2021,14MMS0763O,BGC,Escolarizada,64,54,,118,0,0,,0,0,0,,0
201 2020-2021 14MMS0764N BGC Escolarizada,201,2020-2021,14MMS0764N,BGC,Escolarizada,70,94,,164,0,1,,1,0,0,,0
202 2020-2021 14MMS0766L BGC Escolarizada,202,2020-2021,14MMS0766L,BGC,Escolarizada,26,30,,56,0,0,,0,0,0,,0
203 2020-2021 14MMS0767K BGC Escolarizada,203,2020-2021,14MMS0767K,BGC,Escolarizada,349,379,,728,1,5,,6,0,0,,0
204 2020-2021 14MMS0768J BGC Escolarizada,204,2020-2021,14MMS0768J,BGC,Escolarizada,106,103,,209,1,4,,5,0,0,,0
205 2020-2021 14MMS0769I BGC Escolarizada,205,2020-2021,14MMS0769I,BGC,Escolarizada,112,136,,248,0,1,,1,0,0,,0
206 2020-2021 14MMS0770Y BGC Escolarizada,206,2020-2021,14MMS0770Y,BGC,Escolarizada,36,33,,69,1,0,,1,0,0,,0
207 2020-2021 14MMS0771X BGC Escolarizada,207,2020-2021,14MMS0771X,BGC,Escolarizada,147,213,,360,0,0,,0,0,0,,0
208 2020-2021 14MMS0772W BGC Escolarizada,208,2020-2021,14MMS0772W,BGC,Escolarizada,42,56,,98,0,1,,1,0,0,,0
209 2020-2021 14MMS0773V BGC Escolarizada,209,2020-2021,14MMS0773V,BGC,Escolarizada,786,840,,1626,13,18,,31,0,0,,0
210 2020-2021 14MMS0774U 2092100004 Escolarizada,210,2020-2021,14MMS0774U,2092100004,Escolarizada,360,1012,,1372,3,4,,7,1,4,,5
211 2020-2021 14MMS0775T 2021300033 Escolarizada,211,2020-2021,14MMS0775T,2021300033,Escolarizada,339,188,,527,11,3,,14,0,0,,0
212 2020-2021 14MMS0776S 2062200013 Escolarizada,212,2020-2021,14MMS0776S,2062200013,Escolarizada,770,240,,1010,20,3,,23,0,0,,0
213 2020-2021 14MMS0776S 2071100002 Escolarizada,213,2020-2021,14MMS0776S,2071100002,Escolarizada,865,39,,904,15,0,,15,0,0,,0
214 2020-2021 14MMS0776S 2071200002 Escolarizada,214,2020-2021,14MMS0776S,2071200002,Escolarizada,474,18,,492,12,0,,12,0,0,,0
215 2020-2021 14MMS0776S 2071400003 Escolarizada,215,2020-2021,14MMS0776S,2071400003,Escolarizada,320,333,,653,5,4,,9,0,0,,0
216 2020-2021 14MMS0776S 2072100002 Escolarizada,216,2020-2021,14MMS0776S,2072100002,Escolarizada,287,722,,1009,5,13,,18,0,1,,1
217 2020-2021 14MMS0776S 2072300001 Escolarizada,217,2020-2021,14MMS0776S,2072300001,Escolarizada,197,77,,274,4,1,,5,0,0,,0
218 2020-2021 14MMS0776S 2072400003 Escolarizada,218,2020-2021,14MMS0776S,2072400003,Escolarizada,213,67,,280,4,0,,4,0,0,,0
219 2020-2021 14MMS0776S 3071700002 Escolarizada,219,2020-2021,14MMS0776S,3071700002,Escolarizada,76,104,,180,1,2,,3,0,1,,1
220 2020-2021 14MMS0776S 3073200001 Escolarizada,220,2020-2021,14MMS0776S,3073200001,Escolarizada,404,208,,612,12,6,,18,1,0,,1
221 2020-2021 14MMS0777R 2092100004 Escolarizada,221,2020-2021,14MMS0777R,2092100004,Escolarizada,176,579,,755,5,4,,9,0,0,,0
222 2020-2021 14MMS0798D BGC Escolarizada,222,2020-2021,14MMS0798D,BGC,Escolarizada,227,298,,525,3,8,,11,0,0,,0
223 2020-2021 14MMS0799C 2051200001 Escolarizada,223,2020-2021,14MMS0799C,2051200001,Escolarizada,142,251,,393,0,3,,3,0,0,,0
224 2020-2021 14MMS0799C 2062100003 Escolarizada,224,2020-2021,14MMS0799C,2062100003,Escolarizada,142,84,,226,4,1,,5,0,0,,0
225 2020-2021 14MMS0799C 2062200007 Escolarizada,225,2020-2021,14MMS0799C,2062200007,Escolarizada,803,332,,1135,18,3,,21,1,0,,1
226 2020-2021 14MMS0799C 2071100002 Escolarizada,226,2020-2021,14MMS0799C,2071100002,Escolarizada,183,20,,203,3,0,,3,0,0,,0
227 2020-2021 14MMS0799C 2071200002 Escolarizada,227,2020-2021,14MMS0799C,2071200002,Escolarizada,97,13,,110,2,0,,2,0,0,,0
228 2020-2021 14MMS0799C 2071200011 Escolarizada,228,2020-2021,14MMS0799C,2071200011,Escolarizada,251,60,,311,6,1,,7,0,1,,1
229 2020-2021 14MMS0799C 2072000001 Escolarizada,229,2020-2021,14MMS0799C,2072000001,Escolarizada,112,46,,158,1,1,,2,0,0,,0
230 2020-2021 14MMS0799C 3041100005 Escolarizada,230,2020-2021,14MMS0799C,3041100005,Escolarizada,177,294,,471,4,4,,8,0,0,,0
231 2020-2021 14MMS0799C 3042000001 Escolarizada,231,2020-2021,14MMS0799C,3042000001,Escolarizada,369,567,,936,5,8,,13,0,0,,0
232 2020-2021 14MMS0817B BGC Escolarizada,232,2020-2021,14MMS0817B,BGC,Escolarizada,191,167,,358,1,2,,3,0,0,,0
233 2020-2021 14MMS0818A BGC Escolarizada,233,2020-2021,14MMS0818A,BGC,Escolarizada,1266,1900,,3166,20,41,,61,0,0,,0
234 2020-2021 14MMS0827I BGC Escolarizada,234,2020-2021,14MMS0827I,BGC,Escolarizada,97,120,,217,0,1,,1,0,0,,0
235 2020-2021 14MMS0832U BGC Escolarizada,235,2020-2021,14MMS0832U,BGC,Escolarizada,82,103,,185,0,0,,0,0,0,,0
236 2020-2021 14MMS0844Z BGC Escolarizada,236,2020-2021,14MMS0844Z,BGC,Escolarizada,1055,1144,,2199,17,19,,36,2,0,,2
237 2020-2021 14USU0002Z 5011500002 Escolarizada,237,2020-2021,14USU0002Z,5011500002,Escolarizada,42,88,,130,3,2,,5,12,12,,24
238 2020-2021 14USU0002Z 5031100007 Escolarizada,238,2020-2021,14USU0002Z,5031100007,Escolarizada,83,331,,414,1,7,,8,3,4,,7
239 2020-2021 14USU0002Z 5031200004 Escolarizada,239,2020-2021,14USU0002Z,5031200004,Escolarizada,14,25,,39,1,1,,2,1,3,,4
240 2020-2021 14USU0002Z 5033100003 Escolarizada,240,2020-2021,14USU0002Z,5033100003,Escolarizada,322,333,,655,5,6,,11,13,9,,22
241 2020-2021 14USU0002Z 5041100021 Escolarizada,241,2020-2021,14USU0002Z,5041100021,Escolarizada,100,37,,137,2,0,,2,13,3,,16
242 2020-2021 14USU0002Z 5041400032 Escolarizada,242,2020-2021,14USU0002Z,5041400032,Escolarizada,82,125,,207,2,6,,8,8,4,,12
243 2020-2021 14USU0002Z 5042000002 Escolarizada,243,2020-2021,14USU0002Z,5042000002,Escolarizada,162,186,,348,10,3,,13,15,2,,17
244 2020-2021 14USU0002Z 5062100034 Escolarizada,244,2020-2021,14USU0002Z,5062100034,Escolarizada,11,15,,26,0,1,,1,0,0,,0
245 2020-2021 14USU0002Z 5062200073 Escolarizada,245,2020-2021,14USU0002Z,5062200073,Escolarizada,197,64,,261,9,0,,9,15,2,,17
246 2020-2021 14USU0002Z 5071300009 Escolarizada,246,2020-2021,14USU0002Z,5071300009,Escolarizada,252,29,,281,8,2,,10,7,0,,7
247 2020-2021 14USU0002Z 5092100006 Escolarizada,247,2020-2021,14USU0002Z,5092100006,Escolarizada,252,784,,1036,6,16,,22,8,35,,43
248 2020-2021 14USU0002Z 5094200006 Escolarizada,248,2020-2021,14USU0002Z,5094200006,Escolarizada,70,187,,257,4,5,,9,2,11,,13
249 2020-2021 14USU0002Z 5101600013 Escolarizada,249,2020-2021,14USU0002Z,5101600013,Escolarizada,30,58,,88,1,5,,6,0,4,,4
250 2020-2021 14USU0002Z 7011400011 Escolarizada,250,2020-2021,14USU0002Z,7011400011,Escolarizada,10,15,,25,0,0,,0,0,1,,1
251 2020-2021 14USU0002Z 7031000052 Escolarizada,251,2020-2021,14USU0002Z,7031000052,Escolarizada,2,2,,4,0,1,,1,0,0,,0
252 2020-2021 14USU0002Z 7031200009 Escolarizada,252,2020-2021,14USU0002Z,7031200009,Escolarizada,9,4,,13,0,0,,0,3,0,,3
253 2020-2021 14USU0002Z 7033100026 Escolarizada,253,2020-2021,14USU0002Z,7033100026,Escolarizada,27,18,,45,1,1,,2,1,0,,1
254 2020-2021 14USU0002Z 7042100033 Escolarizada,254,2020-2021,14USU0002Z,7042100033,Escolarizada,39,23,,62,0,0,,0,1,1,,2
255 2020-2021 14USU0002Z 7095600030 Escolarizada,255,2020-2021,14USU0002Z,7095600030,Escolarizada,27,25,,52,1,1,,2,1,0,,1
256 2020-2021 14USU0003Y 5011500002 Escolarizada,256,2020-2021,14USU0003Y,5011500002,Escolarizada,55,190,,245,1,3,,4,0,0,,0
257 2020-2021 14USU0003Y 5031100007 Escolarizada,257,2020-2021,14USU0003Y,5031100007,Escolarizada,101,336,,437,4,11,,15,0,0,,0
258 2020-2021 14USU0003Y 5031500010 Escolarizada,258,2020-2021,14USU0003Y,5031500010,Escolarizada,46,429,,475,2,8,,10,0,0,,0
259 2020-2021 14USU0003Y 5033100003 Escolarizada,259,2020-2021,14USU0003Y,5033100003,Escolarizada,181,279,,460,2,7,,9,0,0,,0
260 2020-2021 14USU0003Y 5041100021 Escolarizada,260,2020-2021,14USU0003Y,5041100021,Escolarizada,123,77,,200,3,3,,6,0,0,,0
261 2020-2021 14USU0003Y 5041400032 Escolarizada,261,2020-2021,14USU0003Y,5041400032,Escolarizada,171,285,,456,6,5,,11,0,0,,0
262 2020-2021 14USU0003Y 5042000002 Escolarizada,262,2020-2021,14USU0003Y,5042000002,Escolarizada,154,237,,391,7,6,,13,0,1,,1
263 2020-2021 14USU0003Y 5051100015 Escolarizada,263,2020-2021,14USU0003Y,5051100015,Escolarizada,69,112,,181,1,4,,5,0,1,,1
264 2020-2021 14USU0003Y 5052200021 Escolarizada,264,2020-2021,14USU0003Y,5052200021,Escolarizada,46,40,,86,2,1,,3,0,0,,0
265 2020-2021 14USU0003Y 5062200055 Escolarizada,265,2020-2021,14USU0003Y,5062200055,Escolarizada,0,0,,0,0,0,,0,0,0,,0
266 2020-2021 14USU0003Y 5062200073 Escolarizada,266,2020-2021,14USU0003Y,5062200073,Escolarizada,158,20,,178,3,0,,3,0,0,,0
267 2020-2021 14USU0003Y 5062200082 Escolarizada,267,2020-2021,14USU0003Y,5062200082,Escolarizada,149,42,,191,2,1,,3,0,0,,0
268 2020-2021 14USU0003Y 5071300014 Escolarizada,268,2020-2021,14USU0003Y,5071300014,Escolarizada,354,28,,382,9,0,,9,1,0,,1
269 2020-2021 14USU0003Y 5071300091 Escolarizada,269,2020-2021,14USU0003Y,5071300091,Escolarizada,95,14,,109,4,1,,5,0,0,,0
270 2020-2021 14USU0003Y 5072400001 Escolarizada,270,2020-2021,14USU0003Y,5072400001,Escolarizada,30,19,,49,0,0,,0,0,0,,0
271 2020-2021 14USU0003Y 5092100006 Escolarizada,271,2020-2021,14USU0003Y,5092100006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
272 2020-2021 14USU0003Y 5094200006 Escolarizada,272,2020-2021,14USU0003Y,5094200006,Escolarizada,60,171,,231,4,3,,7,0,0,,0
273 2020-2021 14USU0003Y 5101600013 Escolarizada,273,2020-2021,14USU0003Y,5101600013,Escolarizada,55,169,,224,2,5,,7,0,0,,0
274 2020-2021 14USU0003Y 7011400011 Escolarizada,274,2020-2021,14USU0003Y,7011400011,Escolarizada,13,34,,47,1,0,,1,0,0,,0
275 2020-2021 14USU0003Y 7012500034 Escolarizada,275,2020-2021,14USU0003Y,7012500034,Escolarizada,0,0,,0,0,0,,0,0,0,,0
276 2020-2021 14USU0003Y 7031200071 Escolarizada,276,2020-2021,14USU0003Y,7031200071,Escolarizada,8,6,,14,0,0,,0,0,0,,0
277 2020-2021 14USU0003Y 7052100021 Escolarizada,277,2020-2021,14USU0003Y,7052100021,Escolarizada,2,0,,2,0,0,,0,0,0,,0
278 2020-2021 14USU0003Y 7061300005 Escolarizada,278,2020-2021,14USU0003Y,7061300005,Escolarizada,9,1,,10,1,0,,1,0,0,,0
279 2020-2021 14USU0003Y 7071300003 Escolarizada,279,2020-2021,14USU0003Y,7071300003,Escolarizada,12,2,,14,0,0,,0,0,0,,0
280 2020-2021 14USU0003Y 8052100019 Escolarizada,280,2020-2021,14USU0003Y,8052100019,Escolarizada,7,4,,11,0,0,,0,0,0,,0
281 2020-2021 14USU0005W 5021000114 Escolarizada,281,2020-2021,14USU0005W,5021000114,Escolarizada,205,247,,452,3,4,,7,0,1,,1
282 2020-2021 14USU0005W 5021200054 Escolarizada,282,2020-2021,14USU0005W,5021200054,Escolarizada,81,202,,283,5,3,,8,1,0,,1
283 2020-2021 14USU0005W 5021200055 Escolarizada,283,2020-2021,14USU0005W,5021200055,Escolarizada,99,116,,215,2,2,,4,0,0,,0
284 2020-2021 14USU0005W 5021400012 Escolarizada,284,2020-2021,14USU0005W,5021400012,Escolarizada,64,32,,96,0,0,,0,0,0,,0
285 2020-2021 14USU0005W 5021700002 Escolarizada,285,2020-2021,14USU0005W,5021700002,Escolarizada,186,338,,524,4,3,,7,0,0,,0
286 2020-2021 14USU0005W 7012602009 Escolarizada,286,2020-2021,14USU0005W,7012602009,Escolarizada,7,10,,17,0,0,,0,0,0,,0
287 2020-2021 14USU0005W 7031000012 Escolarizada,287,2020-2021,14USU0005W,7031000012,Escolarizada,5,9,,14,0,1,,1,0,0,,0
288 2020-2021 14USU0006V 5021300063 Escolarizada,288,2020-2021,14USU0006V,5021300063,Escolarizada,175,86,,261,3,1,,4,1,0,,1
289 2020-2021 14USU0007U 5051100006 Escolarizada,289,2020-2021,14USU0007U,5051100006,Escolarizada,134,159,,293,6,3,,9,1,0,,1
290 2020-2021 14USU0008T 5021000010 Escolarizada,290,2020-2021,14USU0008T,5021000010,Escolarizada,53,133,,186,2,1,,3,0,0,,0
291 2020-2021 14USU0008T 5021600062 Escolarizada,291,2020-2021,14USU0008T,5021600062,Escolarizada,77,139,,216,3,2,,5,0,0,,0
292 2020-2021 14USU0008T 5022500001 Escolarizada,292,2020-2021,14USU0008T,5022500001,Escolarizada,59,114,,173,3,5,,8,0,0,,0
293 2020-2021 14USU0008T 5031500008 Escolarizada,293,2020-2021,14USU0008T,5031500008,Escolarizada,34,230,,264,0,2,,2,0,0,,0
294 2020-2021 14USU0008T 5033100003 Escolarizada,294,2020-2021,14USU0008T,5033100003,Escolarizada,593,830,,1423,7,15,,22,0,2,,2
295 2020-2021 14USU0008T 5033200024 Escolarizada,295,2020-2021,14USU0008T,5033200024,Escolarizada,47,132,,179,0,6,,6,0,0,,0
296 2020-2021 14USU0008T 5041400032 Escolarizada,296,2020-2021,14USU0008T,5041400032,Escolarizada,375,452,,827,8,12,,20,1,0,,1
297 2020-2021 14USU0008T 5042100012 Escolarizada,297,2020-2021,14USU0008T,5042100012,Escolarizada,368,432,,800,7,4,,11,0,0,,0
298 2020-2021 14USU0008T 5052200002 Escolarizada,298,2020-2021,14USU0008T,5052200002,Escolarizada,365,156,,521,13,4,,17,1,0,,1
299 2020-2021 14USU0008T 5061100001 Escolarizada,299,2020-2021,14USU0008T,5061100001,Escolarizada,385,63,,448,14,0,,14,1,1,,2
300 2020-2021 14USU0008T 5071200009 Escolarizada,300,2020-2021,14USU0008T,5071200009,Escolarizada,475,95,,570,7,3,,10,1,0,,1
301 2020-2021 14USU0008T 5073100009 Escolarizada,301,2020-2021,14USU0008T,5073100009,Escolarizada,57,54,,111,3,1,,4,0,0,,0
302 2020-2021 14USU0008T 5091100011 Escolarizada,302,2020-2021,14USU0008T,5091100011,Escolarizada,508,776,,1284,5,4,,9,0,1,,1
303 2020-2021 14USU0008T 5094200006 Escolarizada,303,2020-2021,14USU0008T,5094200006,Escolarizada,95,435,,530,1,9,,10,0,1,,1
304 2020-2021 14USU0008T 5095600005 Escolarizada,304,2020-2021,14USU0008T,5095600005,Escolarizada,58,154,,212,2,2,,4,0,0,,0
305 2020-2021 14USU0008T 7042300011 Escolarizada,305,2020-2021,14USU0008T,7042300011,Escolarizada,8,8,,16,0,0,,0,0,0,,0
306 2020-2021 14USU0008T 7071000033 Escolarizada,306,2020-2021,14USU0008T,7071000033,Escolarizada,8,0,,8,0,0,,0,0,0,,0
307 2020-2021 14USU0008T 7071200021 Escolarizada,307,2020-2021,14USU0008T,7071200021,Escolarizada,13,3,,16,0,0,,0,0,0,,0
308 2020-2021 14USU0008T 7102100006 Escolarizada,308,2020-2021,14USU0008T,7102100006,Escolarizada,9,2,,11,0,0,,0,0,0,,0
309 2020-2021 14USU0008T 8033100003 Escolarizada,309,2020-2021,14USU0008T,8033100003,Escolarizada,21,15,,36,0,1,,1,0,0,,0
310 2020-2021 14USU0008T 8071200008 Escolarizada,310,2020-2021,14USU0008T,8071200008,Escolarizada,17,9,,26,0,0,,0,0,0,,0
311 2020-2021 14USU0008T 8091345016 Escolarizada,311,2020-2021,14USU0008T,8091345016,Escolarizada,7,8,,15,1,0,,1,0,0,,0
312 2020-2021 14USU0008T 8102100001 Escolarizada,312,2020-2021,14USU0008T,8102100001,Escolarizada,8,4,,12,0,0,,0,0,0,,0
313 2020-2021 14USU0009S 5033100003 Escolarizada,313,2020-2021,14USU0009S,5033100003,Escolarizada,17,32,,49,0,0,,0,0,0,,0
314 2020-2021 14USU0009S 5042000002 Escolarizada,314,2020-2021,14USU0009S,5042000002,Escolarizada,40,53,,93,0,1,,1,0,0,,0
315 2020-2021 14USU0009S 5101600013 Escolarizada,315,2020-2021,14USU0009S,5101600013,Escolarizada,18,28,,46,0,0,,0,0,0,,0
316 2020-2021 14USU0010H 5021500119 Escolarizada,316,2020-2021,14USU0010H,5021500119,Escolarizada,29,82,,111,2,5,,7,1,1,,2
317 2020-2021 14USU0010H 5031200031 Escolarizada,317,2020-2021,14USU0010H,5031200031,Escolarizada,205,329,,534,1,9,,10,1,0,,1
318 2020-2021 14USU0010H 5031300010 Escolarizada,318,2020-2021,14USU0010H,5031300010,Escolarizada,345,273,,618,3,3,,6,0,2,,2
319 2020-2021 14USU0010H 5031300014 Escolarizada,319,2020-2021,14USU0010H,5031300014,Escolarizada,218,535,,753,2,5,,7,1,1,,2
320 2020-2021 14USU0010H 5031500010 Escolarizada,320,2020-2021,14USU0010H,5031500010,Escolarizada,70,1136,,1206,3,28,,31,0,1,,1
321 2020-2021 14USU0010H 5032100027 Escolarizada,321,2020-2021,14USU0010H,5032100027,Escolarizada,47,83,,130,0,1,,1,0,0,,0
322 2020-2021 14USU0010H 5033200006 Escolarizada,322,2020-2021,14USU0010H,5033200006,Escolarizada,138,301,,439,2,10,,12,0,0,,0
323 2020-2021 14USU0010H 7011200033 Escolarizada,323,2020-2021,14USU0010H,7011200033,Escolarizada,3,12,,15,0,0,,0,0,0,,0
324 2020-2021 14USU0010H 7012603017 Escolarizada,324,2020-2021,14USU0010H,7012603017,Escolarizada,11,18,,29,0,0,,0,0,0,,0
325 2020-2021 14USU0010H 7022200011 Escolarizada,325,2020-2021,14USU0010H,7022200011,Escolarizada,2,6,,8,0,0,,0,0,0,,0
326 2020-2021 14USU0010H 7022200019 Escolarizada,326,2020-2021,14USU0010H,7022200019,Escolarizada,1,5,,6,0,0,,0,0,0,,0
327 2020-2021 14USU0010H 7022300005 Escolarizada,327,2020-2021,14USU0010H,7022300005,Escolarizada,8,6,,14,0,0,,0,0,0,,0
328 2020-2021 14USU0010H 7022400002 Escolarizada,328,2020-2021,14USU0010H,7022400002,Escolarizada,3,10,,13,0,0,,0,0,0,,0
